"_source/data/positionData","_source/data/speedData","_source/data/unit_speedData","_source/data/temperatureData","_source/data/lightData","_source/data/recorded_at","_source/data/unit_temperatureData","_source/data/unit_lightData","_source/data/eventType","_source/data/action","_source/data/eventID"
"[10.5968, 107.05524]",25.6,"KMH",1.85,0,2023-03-14 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","Zcj7Wd88OzI-9igfK1BZG"
"[10.52441, 107.08377]",43.26,"KMH",0.64,0,2023-03-14 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","vEIinJDPjbujjOc1Zewk9"
"[10.4891, 107.15876]",57.48,"KMH",0.15,0,2023-03-14 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","xu_bHQcSb172e1QyeYjrZ"
"[10.43143, 107.15827]",37.58,"KMH",4.03,0,2023-03-14 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","BDQeV4ipTAWwA15wwVISd"
"[10.39718, 107.11183]",49.92,"KMH",3.29,0,2023-03-14 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","RVLtO0HW9at_vUJJVZKjY"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-14 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","I2QcRKw5sLkdXyR06cPwF"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-16 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","btMraoJxharUcpOshfouS"
"[12.65841, 108.03907]",32.68,"KMH",2.72,0,2023-03-16 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","LALBhTy0nFkkHfs1XQe5j"
"[12.61997, 107.95092]",24.11,"KMH",3.23,0,2023-03-16 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","giu_RIqoAqqSbnTIFEb3v"
"[12.58494, 107.87112]",69.89,"KMH",0.32,0,2023-03-16 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","4DTxXXSO8U8Neyp6aYu97"
"[12.54409, 107.79773]",35.17,"KMH",1.61,0,2023-03-16 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","HNyoZVFvBNzbrerosOvUH"
"[12.49071, 107.72369]",51.5,"KMH",3.32,0,2023-03-16 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","ukqp38yzC_eu-wg92zesI"
"[12.44323, 107.63695]",26.52,"KMH",3.62,0,2023-03-16 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","duzFvVgFznsTcSxslsbhS"
"[12.35233, 107.56961]",61.05,"KMH",4.42,0,2023-03-16 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","VZUkBzD38GNdDj9jwg0a3"
"[12.28166, 107.45917]",49.58,"KMH",0.08,0,2023-03-16 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","xzT2DvYI06uqtvhk3zU5B"
"[12.20514, 107.45171]",47.14,"KMH",3.04,0,2023-03-16 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","nxGFuo1TxU3UzMxRW7nK-"
"[12.1149, 107.47546]",56.26,"KMH",1.7,0,2023-03-16 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","y8aF7g_Y0Kxslccjt3Bjo"
"[12.02522, 107.49634]",38.65,"KMH",4.94,0,2023-03-16 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","kzAwBYv9BFizfeZUf0FEf"
"[11.94746, 107.46003]",47.75,"KMH",3.98,0,2023-03-16 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","3TWl1WfD0LEKtZswf2b4h"
"[11.91147, 107.38252]",27.96,"KMH",5.9,0,2023-03-16 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","dzd84e3nEMYYBWdsb3ycA"
"[11.88714, 107.32113]",46.54,"KMH",5.07,0,2023-03-16 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","H3DxqHtXGEwKEx5s5Qdr-"
"[11.83688, 107.27339]",39.57,"KMH",2.55,0,2023-03-16 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","kU2YQkJCQBgZsFr8isSsJ"
"[11.7942, 107.19695]",32.44,"KMH",1.75,0,2023-03-16 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","ooke7LHVQx7UNzjg3b57S"
"[11.73461, 107.14738]",65.23,"KMH",3.73,0,2023-03-16 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","_0Lm4_hw8lNomiIO-zw-H"
"[11.69556, 107.08901]",67.72,"KMH",5.98,0,2023-03-16 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","A1ZWVU2kWpj6TruA-GTxH"
"[11.64351, 107.04603]",26.54,"KMH",0.78,0,2023-03-16 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","-ybcoVBAx_5pPJps5JY89"
"[11.6003, 106.99513]",64.19,"KMH",5.72,0,2023-03-16 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","QJglD84jAIit60mOei5bP"
"[11.5492, 106.92901]",36.35,"KMH",2.83,0,2023-03-16 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","s1hA4V7_WaBrMUIU-ekFD"
"[11.48916, 106.88497]",42.47,"KMH",1.93,0,2023-03-16 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","aOIMgFn0-dXozu9i8wyBb"
"[11.40109, 106.83895]",56.16,"KMH",5.37,0,2023-03-16 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","8s04hnIJL6Nou1tWlWIpE"
"[11.32868, 106.81945]",65.77,"KMH",2.35,0,2023-03-16 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","9TBRs8pT1wt7RX9RKn7k0"
"[11.26433, 106.76983]",20.2,"KMH",3.89,0,2023-03-16 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","D65FKLV1l7_4OtF297jE4"
"[11.16775, 106.73462]",20.23,"KMH",3.53,0,2023-03-16 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","0ISE11XvH9ifxnw--xuj5"
"[11.06752, 106.78282]",31.63,"KMH",4.43,0,2023-03-16 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","CaHZg9WTipgq6Lrm7neBQ"
"[10.99007, 106.77192]",67.56,"KMH",0.58,0,2023-03-16 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","YvJ_JN3rB_ks4FM4_deWY"
"[10.93935, 106.80681]",59.72,"KMH",5.85,0,2023-03-16 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","IwskjEPq53kDKHY7cUv-y"
"[10.8618, 106.91927]",38.46,"KMH",4.01,0,2023-03-16 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","ENckUoU_CHwkCw4X7vEBu"
"[10.90111, 106.85004]",66.65,"KMH",4.43,0,2023-03-16 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","BMbJyN-CZIHJnZM5UFDXs"
"[10.77847, 106.95701]",55.94,"KMH",4.28,0,2023-03-16 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","WrlWNVwEmLRhMjkL3O48d"
"[10.69547, 107.0148]",63.17,"KMH",5.89,0,2023-03-16 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","LDuCVVciQphT-uO5A3YiY"
"[10.5968, 107.05524]",59.1,"KMH",1.15,0,2023-03-16 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","0wBP1dgR2WCptoUuik0yK"
"[10.52441, 107.08377]",38.04,"KMH",0.54,0,2023-03-16 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","kPkTSD8hRjGQNC4RE67bZ"
"[10.4891, 107.15876]",31.03,"KMH",0.39,0,2023-03-16 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","Y9SKKV4QDNBa2YPmt1INe"
"[10.43143, 107.15827]",56.75,"KMH",3.15,0,2023-03-16 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","VMm5sNiIgxSfV4iL8SjsY"
"[10.39718, 107.11183]",44.28,"KMH",4.97,0,2023-03-16 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","G_aZhfy3ze6fQFQ6DlMd1"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-16 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","amse8pbtLnr93I3ZXaU8y"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-17 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","iVHzGODz_FNG3PuVkWPsb"
"[12.65841, 108.03907]",51.43,"KMH",0.97,0,2023-03-17 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","ejUUHso3TFrdRBPQOGGRl"
"[12.61997, 107.95092]",29.3,"KMH",5.4,0,2023-03-17 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","Iva55h78jTnsxa2sngt_A"
"[12.58494, 107.87112]",58.47,"KMH",0.35,0,2023-03-17 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","xQPAueqvVwZZxmrtQPn0q"
"[12.54409, 107.79773]",33.19,"KMH",2.35,0,2023-03-17 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","gMQ37_Ggvvy0QNpRo9Yls"
"[12.49071, 107.72369]",46.14,"KMH",5.5,0,2023-03-17 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","-PFInRlHGgDrDicLSonKl"
"[12.44323, 107.63695]",44.31,"KMH",5.08,0,2023-03-17 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","OK8bAImn_I-0vd8Z2Lnv7"
"[12.35233, 107.56961]",33.12,"KMH",4.58,0,2023-03-17 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","UsA-KlF41Tljjyzm8B_0w"
"[12.28166, 107.45917]",48.18,"KMH",0.66,0,2023-03-17 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","2553aqJUMivcXf6ESqD2F"
"[12.20514, 107.45171]",30.44,"KMH",3.19,0,2023-03-17 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","_O3y2Z9FZG0b6tQzAp9xM"
"[12.1149, 107.47546]",44.01,"KMH",5.01,0,2023-03-17 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","coXXuPO8LoWNfWzjHNgko"
"[12.02522, 107.49634]",32.22,"KMH",5.56,0,2023-03-17 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","WHYWWaf3zEvIbc_VcwQ6S"
"[11.94746, 107.46003]",52.06,"KMH",4.81,0,2023-03-17 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","TjqLwINn7vSvwLKOlIqBY"
"[11.91147, 107.38252]",51.71,"KMH",0.94,0,2023-03-17 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","sD2BPjrWcy6Xjtv-k8XET"
"[11.88714, 107.32113]",51.21,"KMH",5.1,0,2023-03-17 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","-KbLKtbRfeV-zbXwYFjAZ"
"[11.83688, 107.27339]",66.53,"KMH",4.05,0,2023-03-17 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","8rtiO4FzvJPcgEvRbdwYi"
"[11.7942, 107.19695]",63.45,"KMH",5.37,0,2023-03-17 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","VGOrGPF0PADsmEUxirl17"
"[11.73461, 107.14738]",24.53,"KMH",3.25,0,2023-03-17 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","22MZoDgAtNOuA1Ouo6Pn0"
"[11.69556, 107.08901]",36.22,"KMH",0.2,0,2023-03-17 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","zDs4mTBhYJ6m7wxr_U_Na"
"[11.64351, 107.04603]",65.27,"KMH",5.67,0,2023-03-17 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","NsLsHfKg8urEJtXeHYeEq"
"[11.6003, 106.99513]",58.69,"KMH",4.71,0,2023-03-17 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","l_guocoTer-3fTOXT9PXt"
"[11.5492, 106.92901]",30.25,"KMH",5.05,0,2023-03-17 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","wKjPoTrJFYeK0FIf1C7u1"
"[11.48916, 106.88497]",51.17,"KMH",2.57,0,2023-03-17 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","xH_obpp4o_ykGdx4huFL3"
"[11.40109, 106.83895]",45.48,"KMH",0.14,0,2023-03-17 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","tIVry56AUQjZz_ZDinhcA"
"[11.32868, 106.81945]",32.58,"KMH",3.09,0,2023-03-17 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","XmqnJcORR4nNIPDzY1eJN"
"[11.26433, 106.76983]",61.86,"KMH",2.05,0,2023-03-17 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","cDcn7HCI-qrSiYk4uw7fj"
"[11.16775, 106.73462]",29.57,"KMH",0.39,0,2023-03-17 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","evSTbD9kbLn5FyHu5Hk4U"
"[11.06752, 106.78282]",21.58,"KMH",0.01,0,2023-03-17 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","jfjd70RwiCYuwvcYYJSH7"
"[10.99007, 106.77192]",63.5,"KMH",2.61,0,2023-03-17 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","mYZpDeEd82rfhhnhdD8wL"
"[10.93935, 106.80681]",69.1,"KMH",2.89,0,2023-03-17 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","URcCGquy11yGkiKVFuhvW"
"[10.8618, 106.91927]",36.24,"KMH",1.57,0,2023-03-17 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","dgLOKKTV3fbI4sfn-XJYf"
"[10.90111, 106.85004]",21.67,"KMH",1.43,0,2023-03-17 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","pXFRkyen2cYU7wusN2N6l"
"[10.77847, 106.95701]",65.76,"KMH",5.42,0,2023-03-17 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","bGZsTXWB7IIEWUclbxeDf"
"[10.69547, 107.0148]",56.14,"KMH",4.12,0,2023-03-17 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","tI7XNo_aXJaA1jJtJGoOu"
"[10.5968, 107.05524]",45.9,"KMH",4.1,0,2023-03-17 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","kQ5bjIQvOGDhg_xkK5fNy"
"[10.52441, 107.08377]",41.26,"KMH",1.33,0,2023-03-17 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","Em0_KMzVDDQ0JccQs8U-U"
"[10.4891, 107.15876]",27.84,"KMH",2.54,0,2023-03-17 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","ZJ4qkgyCCHFkc0qx2xRY4"
"[10.43143, 107.15827]",33.54,"KMH",1.49,0,2023-03-17 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","o_FGWTu1CRkhCgsRGYU2N"
"[10.39718, 107.11183]",25.94,"KMH",2.44,0,2023-03-17 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","7KIBEaJdEN5cVO3VUl5SP"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-17 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","-ITjNJILPPgwUb90x85jX"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-18 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","5ZXTd7_mLK8HypX0AwpOW"
"[12.65841, 108.03907]",40.47,"KMH",2.49,0,2023-03-18 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","HY2HFYyPzSxYydDrNMT85"
"[12.61997, 107.95092]",69.75,"KMH",0.01,0,2023-03-18 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","VLKlD7KYE_xkvHcqCczrZ"
"[12.58494, 107.87112]",38.31,"KMH",1.94,0,2023-03-18 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","j8_HbEWSZnowZFOSjruFY"
"[12.54409, 107.79773]",56.66,"KMH",3.82,0,2023-03-18 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","etr2KhYyg_ilFDuroID2W"
"[12.49071, 107.72369]",30.67,"KMH",1.63,0,2023-03-18 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","ZgzhN8s6XhhMq-LXoBRzA"
"[12.44323, 107.63695]",64.94,"KMH",0.09,0,2023-03-18 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","CEG22S8pLBe3zvZQpsqiy"
"[12.35233, 107.56961]",23.96,"KMH",3.61,0,2023-03-18 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","nL7B5LvCGBpxqXawDuSL9"
"[12.28166, 107.45917]",42.61,"KMH",3.52,0,2023-03-18 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","dNY8o_ObBeXw2mfv_zjB0"
"[12.20514, 107.45171]",61.49,"KMH",1.59,0,2023-03-18 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","CzlrAcJb0V224_yFzY8wc"
"[12.1149, 107.47546]",68.04,"KMH",4.05,0,2023-03-18 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","PC0kN76OQ7Rhu5IkNOCXD"
"[12.02522, 107.49634]",66.26,"KMH",5.19,0,2023-03-18 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","eojomqB-VxHFjCCWiBB3h"
"[11.94746, 107.46003]",61.14,"KMH",5.08,0,2023-03-18 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","ak9ZLdyJMOwJDumUK2uNV"
"[11.91147, 107.38252]",25.22,"KMH",0.28,0,2023-03-18 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","cWfSqiC32CEunmCbV8OWo"
"[11.88714, 107.32113]",54.07,"KMH",0.83,0,2023-03-18 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","WfSVrseB23X-RG5fahcN3"
"[11.83688, 107.27339]",37.85,"KMH",0.18,0,2023-03-18 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","bpdm690H7xGCH_YnQJqXQ"
"[11.7942, 107.19695]",44.21,"KMH",5.52,0,2023-03-18 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","y3skQgLcADYUDiHGfB32_"
"[11.73461, 107.14738]",62.32,"KMH",2.05,0,2023-03-18 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","NiJEpYcah0Mm8uJx619h7"
"[11.69556, 107.08901]",30.16,"KMH",5.54,0,2023-03-18 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","um7rhm8coIwfJQXFQima4"
"[11.64351, 107.04603]",54.48,"KMH",5.28,0,2023-03-18 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","s7umtHQczWbD9wXGWpQ67"
"[11.6003, 106.99513]",22.03,"KMH",0.36,0,2023-03-18 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","PYY6VbvSRqlyAsa2UK1l7"
"[11.5492, 106.92901]",27.73,"KMH",5.09,0,2023-03-18 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","sERrwC6J6gDuM_FxyIkNF"
"[11.48916, 106.88497]",40.06,"KMH",2.49,0,2023-03-18 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","7ye51c0gtWguSgUNR7Hcd"
"[11.40109, 106.83895]",21.02,"KMH",4.59,0,2023-03-18 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","hZ3TvGDMsbbCTmDDmIZdy"
"[11.32868, 106.81945]",50.35,"KMH",0.66,0,2023-03-18 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","ozUcPJ3fr4tvQUuPvNQSW"
"[11.26433, 106.76983]",39.76,"KMH",3.76,0,2023-03-18 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","jFgFteeOqwTcT028IZr1l"
"[11.16775, 106.73462]",68.81,"KMH",1.33,0,2023-03-18 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","EAyyYNrK7HQpDWWc5BKnN"
"[11.06752, 106.78282]",54.32,"KMH",4.36,0,2023-03-18 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","pDo4eDKWGPXLaFACni224"
"[10.99007, 106.77192]",39.03,"KMH",3.1,0,2023-03-18 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","FB-CIKgUclhScEPqEf6SB"
"[10.93935, 106.80681]",64.94,"KMH",1.79,0,2023-03-18 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","KSRSupOagdiZlr-LCm4rO"
"[10.8618, 106.91927]",42.55,"KMH",0.15,0,2023-03-18 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","yu6cOiMxcdE36MNOTKONa"
"[10.90111, 106.85004]",41.19,"KMH",3.42,0,2023-03-18 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","zPGucpavzm1RNBgoq37Y1"
"[10.77847, 106.95701]",42.21,"KMH",3.62,0,2023-03-18 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","fQJx2Q6SYVMKtOK1aGYBr"
"[10.69547, 107.0148]",27.54,"KMH",2.02,0,2023-03-18 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","b9i4xVAL0NKb0J1oK44uC"
"[10.5968, 107.05524]",49.11,"KMH",0.17,0,2023-03-18 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","KUjRMScI7Pv_WNjJlB8m_"
"[10.52441, 107.08377]",23.84,"KMH",1.38,0,2023-03-18 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","RSSB2M2WhywH7cVRHDERH"
"[10.4891, 107.15876]",61.38,"KMH",0.08,0,2023-03-18 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","KRaeQbAsDU4e828g62No0"
"[10.43143, 107.15827]",25.99,"KMH",4.18,0,2023-03-18 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","03RrH5A5K3CUUER1lpUlF"
"[10.39718, 107.11183]",53.15,"KMH",1.33,0,2023-03-18 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","wQxExPonpP6-uF7yyO55l"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-18 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","5OxJ4Z3v3V3XPc6hWvrZE"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-19 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","-NedwqwG7r4_9tIP0hl8b"
"[12.65841, 108.03907]",54.32,"KMH",2.62,0,2023-03-19 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","ANFymdiBaUAnAKLygqkK_"
"[12.61997, 107.95092]",63.74,"KMH",2.14,0,2023-03-19 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","n4KQMXlAI3h5SpZ1AuLn6"
"[12.58494, 107.87112]",24.91,"KMH",5.56,0,2023-03-19 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","OKZav7_ZDOfS4e6MTeV5L"
"[12.54409, 107.79773]",49.46,"KMH",2.42,0,2023-03-19 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","7UeofHiCg17SCiJ6ibKov"
"[12.49071, 107.72369]",63.95,"KMH",2.72,0,2023-03-19 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","COZxN5uugJFwTtsy9MqjR"
"[12.44323, 107.63695]",50.24,"KMH",4.41,0,2023-03-19 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","E0h30C40IYZQe9NhpMD_B"
"[12.35233, 107.56961]",29.77,"KMH",5.03,0,2023-03-19 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","Fv4dT1kaRfcFFL_tuiKkq"
"[12.28166, 107.45917]",21.83,"KMH",2.17,0,2023-03-19 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","VDjox8xTa7UsMtCMKOZQx"
"[12.20514, 107.45171]",33.51,"KMH",3.47,0,2023-03-19 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","F7iPoTbs_i3zXumtHNJ2q"
"[12.1149, 107.47546]",61.92,"KMH",0.71,0,2023-03-19 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","sTj24PnGcSVrvdxHa7ZWh"
"[12.02522, 107.49634]",47.89,"KMH",2.33,0,2023-03-19 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","PCueB7W3yBLSzTMb50WcN"
"[11.94746, 107.46003]",40.74,"KMH",4.91,0,2023-03-19 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","pYjgmUX9ppxw_wN4eDmVb"
"[11.91147, 107.38252]",64.95,"KMH",5.82,0,2023-03-19 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","7LKydBgnM91F2xMV9tLKn"
"[11.88714, 107.32113]",41.05,"KMH",5.66,0,2023-03-19 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","kaDM-KrMMX4ElMRjGy6y1"
"[11.83688, 107.27339]",25.09,"KMH",4.73,0,2023-03-19 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","9zPGbZEEI6Hex7jT-SM4I"
"[11.7942, 107.19695]",47.13,"KMH",5.31,0,2023-03-19 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","JUQ1USZerxlwxR8MN4ROX"
"[11.73461, 107.14738]",20.95,"KMH",1.4,0,2023-03-19 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","_LbJc5228k0-50Zq7KrFJ"
"[11.69556, 107.08901]",32.53,"KMH",1.36,0,2023-03-19 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","uCtsfTRySkfhLdmXDsIYu"
"[11.64351, 107.04603]",68.21,"KMH",1.2,0,2023-03-19 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","Fzpb4umhPJNDWj0J9w4_u"
"[11.6003, 106.99513]",62.84,"KMH",4.66,0,2023-03-19 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","bRzc4Xwhy78Z18rh0TAto"
"[11.5492, 106.92901]",69.36,"KMH",0.12,0,2023-03-19 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","0gwSGySjHzvT6AMYIIsT-"
"[11.48916, 106.88497]",50.4,"KMH",0.45,0,2023-03-19 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","VU2CAPWNA3UDPN5wTF1f0"
"[11.40109, 106.83895]",36.92,"KMH",5.49,0,2023-03-19 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","NdQTw-2anhIQytaIabNKa"
"[11.32868, 106.81945]",30,"KMH",4.52,0,2023-03-19 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","VnKVuqnONLURQtCb7dU-_"
"[11.26433, 106.76983]",20.04,"KMH",1.31,0,2023-03-19 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","b43u_JU7G21J_OG0eZPCF"
"[11.16775, 106.73462]",60.69,"KMH",1.58,0,2023-03-19 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","Y71pW-i2Ng-MbkQy7j4hR"
"[11.06752, 106.78282]",57.16,"KMH",4.98,0,2023-03-19 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","5F07GzX0w_EP97Fy1krp1"
"[10.99007, 106.77192]",44.97,"KMH",4.43,0,2023-03-19 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","5_ytFqCWUdNIgVDHeso59"
"[10.93935, 106.80681]",26.26,"KMH",3.65,0,2023-03-19 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","FaDtmF6gDOKi1BEj23phd"
"[10.8618, 106.91927]",41.11,"KMH",2.52,0,2023-03-19 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","aZdGbR6qBl9bZn7NqTmzP"
"[10.90111, 106.85004]",49.05,"KMH",2.15,0,2023-03-19 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","RtxqwMlp1OxyPtObmQnJb"
